date,ess,llm_sentiment,tangibility,relevance,composite
2023-10-12,,,-1.2909090909091203e-05,,-1.2909090909091203e-05
2023-10-13,0.0025772999999999976,,,,
2023-10-16,,,-0.0119265,-0.0119265,-0.0005172499999999999
2023-10-18,0.003907857142857142,,0.0012179285714285703,0.0012179285714285703,0.006194357142857142
2023-10-19,0.013281750000000002,,,,
2023-10-20,-0.0025712500000000006,,,,
2023-10-23,0.0013192285714285715,0.0037190757575757596,-0.007541500000000002,0.0004964999999999952,-8.94999999999993e-05
2023-10-24,-0.007524199999999988,0.013920699999999994,-0.017232314285714284,-0.017232314285714284,-0.017232314285714284
2023-10-25,0.007463357142857141,-0.03709,,-0.043493555555555556,
2023-10-26,0.001450619047619047,-0.0002587142857142866,-0.004313166666666667,-0.004313166666666667,-0.004313166666666667
2023-10-27,0.008252466666666666,0.010512499999999998,0.01006357142857143,0.009228904761904763,0.014944238095238094
2023-10-30,-0.006334523809523809,,,,
2023-10-31,-0.009651999999999997,,0.004925266666666664,0.005954299999999996,0.005665599999999996
2023-11-01,-0.03346137662337662,-0.03167842857142857,,-0.04409338571428571,-0.04037195714285714
2023-11-02,0.014101273809523812,0.004416736263736265,,0.0036666000000000025,0.0036666000000000025
2023-11-03,-0.005453087912087914,,,,
2023-11-06,-0.013870166666666664,,-0.007398499999999997,-0.007398499999999997,-0.007398499999999997
2023-11-07,-0.0006251666666666675,,,,
2023-11-08,-0.009918337662337663,,0.007661628571428571,0.008721285714285713,0.008721285714285713
2023-11-09,,,-0.005470277777777779,-0.005470277777777779,-0.005470277777777779
2023-11-10,-0.0008602000000000019,,,,
2023-11-13,0.005881958333333329,-0.0014902916666666606,0.006728428571428569,0.009554267857142855,0.009767017857142853
2023-11-14,-0.001208666666666667,-0.004154976190476192,,,
2023-11-15,-0.005865142857142857,,0.0011961250000000019,0.0011961250000000019,0.0011961250000000019
2023-11-16,-0.010017466666666665,,,,
2023-11-17,0.009751166666666665,0.02075083333333333,,,
2023-11-20,-0.0037543809523809535,,0.005187402597402597,6.692045454545319e-05,-0.0009085138888888893
2023-11-21,-0.004847406593406593,-0.008884329670329672,-0.0037254444444444453,-0.004644587301587302,-0.005981158730158731
2023-11-22,0.004615,,-0.0040781428571428574,-0.0029316428571428575,-0.0040781428571428574
2023-11-27,-0.003932,,,,
2023-11-28,-0.001728712121212123,-0.0016523888888888881,-0.006814833333333333,,-0.006814833333333333
2023-11-29,-0.00013541666666666737,0.0030136250000000007,,,
2023-11-30,0.004294857142857143,-0.004186740259740259,-0.0036240535714285723,-0.005432196428571429,-0.005432196428571429
2023-12-01,0.013611666666666664,0.011324833333333334,,,
2023-12-04,-0.002006690476190476,,,,
2023-12-05,0.008453777777777775,0.005294166666666666,-0.001614142857142854,-0.008631809523809519,-0.001614142857142854
2023-12-06,0.009686119047619048,,,,
2023-12-07,-0.0243068,,-0.0020976333333333347,-0.0020976333333333347,-0.0020976333333333347
2023-12-08,-0.005646666666666664,,0.008650071428571425,,0.008650071428571425
2023-12-11,-0.0021025,0.02079692380952381,0.002298777777777778,-0.0019383472222222215,-0.0019383472222222215
2023-12-12,-0.0043222,,0.001073266666666667,0.001073266666666667,0.0018780999999999997
2023-12-13,0.01968126785714286,0.033094,0.02017781818181818,0.026528532467532458,0.02580881818181818
2023-12-15,-0.011728499999999998,-0.007403944444444444,-0.0142365,-0.013073833333333333,-0.0142365
2023-12-18,-0.008557777777777779,0.0012091000000000003,0.000771085714285713,0.0008727857142857131,0.001479285714285713
2023-12-19,0.015675666666666664,0.005325571428571433,0.008373242857142856,0.0063134749999999955,0.010249974999999998
2023-12-20,,,-0.005351857142857137,-0.005351857142857137,-0.004329571428571426
2023-12-21,0.0050872999999999995,,0.004291675,0.005394475,0.004291675
2023-12-22,0.007067066666666666,,,,
2023-12-26,-0.005037666666666667,,,-0.0039651999999999995,-0.005084599999999999
2024-01-02,-0.004100306818181819,-0.005373892857142857,0.0025373750000000014,-0.0002972499999999989,
2024-01-03,-0.005626821428571428,-0.009222809523809525,-0.0011905277777777782,-0.0011905277777777782,-0.0011905277777777782
2024-01-04,-0.0011228571428571433,0.001223309523809524,0.017079571428571427,0.019172257142857144,0.018426
2024-01-05,0.021087699999999997,0.012628485714285723,0.017352857142857142,0.009755428571428568,0.02341028571428571
2024-01-08,0.008114523809523808,0.003388482142857143,0.0039046666666666652,0.004760047619047619,0.0034072142857142847
2024-01-09,0.0027787678571428547,0.012275509615384613,-0.001330361111111112,-0.001266986111111111,0.005899174603174606
2024-01-10,0.01464911111111111,,0.0015066249999999993,-0.0020106250000000007,-0.0020106250000000007
2024-01-11,0.01127551948051948,0.010015845238095239,,,
2024-01-12,0.012385928571428569,,,,
2024-01-16,0.0027462857142857146,0.006184571428571428,-0.0015570000000000007,0.002268714285714285,0.0011857142857142847
2024-01-17,0.008815583333333335,,0.014710261904761903,0.014710261904761903,0.014710261904761903
2024-01-18,-0.0008159107142857135,-0.010888977272727272,-0.01784573214285714,-0.020080607142857136,-0.01654025
2024-01-19,-0.002428083333333335,-0.008555125,-0.009004500000000002,-0.012058875,-0.012894375
2024-01-22,-0.007346857142857144,,-0.003882089285714285,-0.0031828888888888887,-0.0036543749999999996
2024-01-23,0.02309368571428571,0.029784015873015875,0.022506,0.019107714285714287,0.026789285714285717
2024-01-24,-0.009139571428571433,-0.0016301142857142858,0.010978142857142858,0.011410000000000002,0.011811285714285717
2024-01-25,-0.00252542857142857,-0.0022285535714285714,0.0012172619047619059,0.017820261904761905,0.017820261904761905
2024-01-26,,0.0026910727272727274,0.0041101607142857155,,0.00556730357142857
2024-01-29,0.009306666666666666,,-0.002785666666666667,-0.003160690476190475,-0.002785666666666667
2024-01-30,0.010469809523809524,-0.004347297619047619,,,
2024-01-31,-0.010094166666666664,-0.010992791666666663,-0.012459499999999998,-0.014299333333333329,-0.013176166666666664
2024-02-01,-0.030939300000000006,-0.0240103,-0.049973399999999994,-0.042037250000000005,-0.04281440000000001
2024-02-02,-0.011072785714285716,-0.009460351648351647,,-0.013905985714285713,-0.013905985714285713
2024-02-05,-0.02537125,-0.03369880303030303,-0.05393419047619047,-0.03859622222222222,-0.05431669047619047
2024-02-06,-0.0018539999999999997,0.014968428571428568,0.013482999999999997,0.012743285714285712,0.010162285714285712
2024-02-07,0.0012793333333333337,0.007482111111111113,0.0033491666666666674,0.006946333333333334,0.008933266666666667
2024-02-08,0.005016321428571427,0.006488263736263732,0.010289428571428573,0.013268714285714285,0.010289428571428573
2024-02-09,0.06602841666666669,,,,
2024-02-12,0.015557772727272726,0.008095699999999999,-0.004701999999999998,-0.0003058499999999964,0.000279999999999999
2024-02-13,-0.007256300000000004,-0.007395666666666665,0.007869749999999998,0.007869749999999998,0.001724999999999994
2024-02-14,0.0197294,0.004431166666666661,0.038795199999999995,-0.012947199999999999,-0.0178982
2024-02-15,,-0.012747441666666672,-0.0004661249999999978,-0.000431624999999998,-0.0004661249999999978
2024-02-16,-0.020623433333333337,-0.025023250000000004,-0.020318033333333332,-0.007522999999999998,-0.016430999999999998
2024-02-20,-0.025455680555555554,-0.025176880952380954,-0.026833249999999996,-0.022533,-0.02262125
2024-02-21,0.013695333333333334,0.007845666666666667,-0.02696516666666668,-0.015145833333333338,-0.021163500000000002
2024-02-22,0.01886466666666666,-0.004393750000000001,0.0031674666666666653,-0.012257333333333335,0.005699499999999998
2024-02-23,0.016762,-0.005261944444444447,-0.017145214285714284,-0.020884047619047618,-0.01804708333333333
2024-02-26,-0.010433571428571431,-0.009554777777777777,-0.003002428571428572,-0.007569833333333333,-0.004845857142857143
2024-02-27,-0.0124775,-0.005377650793650792,0.010292666666666667,0.007096833333333333,0.008855809523809523
2024-02-28,-0.05236669230769231,-0.05066671428571429,-0.06859557142857142,-0.06859557142857142,-0.054923232142857145
2024-02-29,-0.006072142857142856,-0.0009078000000000003,-0.011992428571428574,-0.012999333333333328,-0.012026714285714283
2024-03-01,-0.014996849999999997,0.028779750000000003,0.04374808333333333,0.02109255,0.02109255
2024-03-04,0.000583482142857146,0.009462897727272733,-0.003981535714285712,-0.009551,-0.0005264107142857119
2024-03-05,0.021289428571428577,0.03247585714285715,-0.003142571428571425,0.00012099999999999958,0.009196857142857149
2024-03-06,0.014633800000000002,0.00460880952380952,-0.0098584,-0.007568149999999999,-0.007621799999999998
2024-03-07,0.0014334000000000013,-0.0090299,-0.010205050000000004,-0.010059733333333336,-0.006884933333333334
2024-03-08,-0.0033283333333333307,-0.023172916666666668,0.004335833333333334,-0.0031276666666666675,0.004335833333333334
2024-03-11,0.009107200000000001,0.0407956111111111,-0.016694499999999998,0.008133066666666664,0.0086339
2024-03-12,-0.0123642,-0.01457345,0.005782000000000001,-0.0068156,-0.0022389999999999992
2024-03-13,-0.009287375,,0.0010056250000000013,-0.002676625,-0.002676625
2024-03-14,-0.00796405,-0.012361600000000002,-0.0011511000000000039,-0.00653825,-0.002028750000000001
2024-03-15,0.0028422499999999984,-0.003130857142857145,-0.0149926,-0.020952,-0.0187598
2024-03-18,0.023163333333333334,0.022608791666666666,0.01287033333333333,0.0350645,0.020764904761904762
2024-03-19,0.00581864935064935,0.007388171428571428,0.0049335714285714295,0.0049335714285714295,0.0049335714285714295
2024-03-20,0.012203066666666663,,0.017506333333333332,-0.006586166666666669,-0.006586166666666669
2024-03-21,0.012720833333333332,0.011062333333333334,-0.001104333333333333,0.008844714285714286,0.004136880952380953
2024-03-22,0.0177078,0.023850766666666665,,,
2024-03-25,-0.0016377619047619047,-0.007002499999999999,-0.0004315238095238098,0.0001574285714285717,-0.0018535000000000005
2024-03-26,-0.011305466666666666,,0.0053672999999999985,0.0175453,0.009581749999999998
2024-03-27,-0.0030205333333333338,0.0023981904761904748,0.0060005,0.010263533333333331,0.005717533333333333
2024-03-28,0.015717000000000002,0.008864400000000001,0.0007914000000000011,-0.011377199999999999,-0.011377199999999999
2024-04-01,-0.0006836904761904749,-0.002421583333333333,0.008560714285714288,0.008560714285714288,0.008097000000000002
2024-04-02,0.004179166666666665,,,0.010988714285714284,0.00955854761904762
2024-04-03,-0.01285519047619048,-0.008399833333333334,0.0077635999999999955,0.0095914,0.009491266666666665
2024-04-04,0.004137142857142857,0.01301392857142857,0.002849857142857142,0.0035175714285714307,0.004818571428571431
2024-04-05,-0.008108500000000001,-0.005468066666666668,0.00774375,0.01174125,0.0102748
2024-04-08,0.00030509890109890183,-0.0019505844155844165,,,
2024-04-09,-0.003028507936507937,0.009526525000000001,0.009315642857142856,0.005377142857142856,0.013600767857142856
2024-04-10,-0.009420761904761904,-0.005514272727272729,-0.0034819999999999973,0.0015134761904761936,-0.008225285714285711
2024-04-11,-0.006172000000000004,0.001961499999999998,0.0020744666666666703,-0.006827999999999997,-0.002763199999999997
2024-04-12,-0.012003000000000002,,0.018863600000000005,0.018863600000000005,0.018863600000000005
2024-04-15,0.0080845,0.0016964166666666668,-0.001210416666666666,0.006002250000000001,0.005938000000000001
2024-04-16,0.010362799999999998,-0.010955666666666666,0.0033836000000000005,0.010362666666666664,-0.009817866666666664
2024-04-17,-0.005489666666666667,-0.009130922077922078,0.0012865476190476212,0.0038025476190476186,0.00047940476190476075
2024-04-18,-0.0347794,-0.013994400000000004,0.042521,0.020844899999999996,0.0225408
